season,holiday,workingday,weather,temp,atemp,humidity,windspeed,year,month,weekday,hour,count
4,0,1,2,16.4,20.455,82,20.162451816666653,2011,11,4,1,17.0
4,0,1,2,16.4,20.455,76,14.069478250793669,2011,11,4,2,10.0
4,0,1,2,15.58,19.695,87,11.0014,2011,11,4,3,8.0
4,0,1,2,15.58,19.695,87,6.0032,2011,11,4,4,7.0
4,0,1,2,15.58,19.695,87,11.117083954761902,2011,11,4,5,23.0
4,0,1,2,15.58,19.695,87,6.0032,2011,11,4,6,66.0
4,0,1,2,16.4,20.455,86,15.0013,2011,11,4,7,245.0
4,0,1,2,16.4,20.455,87,23.9994,2011,11,4,8,395.0
4,0,1,2,17.22,21.21,71,31.0009,2011,11,4,9,254.0
4,0,1,2,17.22,21.21,71,22.0028,2011,11,4,10,134.0
4,0,1,2,18.04,21.97,67,30.0026,2011,11,4,11,162.0
4,0,1,2,19.68,23.485,55,32.9975,2011,11,4,12,197.0
4,0,1,1,18.04,21.97,51,27.9993,2011,11,4,13,194.0
4,0,1,1,18.04,21.97,47,19.9995,2011,11,4,14,201.0
4,0,1,1,18.86,22.725,44,26.0027,2011,11,4,15,237.0
4,0,1,1,18.86,22.725,36,26.0027,2011,11,4,16,290.0
4,0,1,1,17.22,21.21,38,23.9994,2011,11,4,17,480.0
4,0,1,1,17.22,21.21,32,31.0009,2011,11,4,18,374.0
4,0,1,1,16.4,20.455,37,23.9994,2011,11,4,19,196.0
4,0,1,1,14.76,16.665,43,19.0012,2011,11,4,20,186.0
4,0,1,1,13.94,15.91,46,16.9979,2011,11,4,21,123.0
4,0,1,1,13.94,15.15,46,22.0028,2011,11,4,22,115.0
4,0,1,1,13.12,15.15,49,22.0028,2011,11,4,23,89.0
4,0,0,1,13.12,14.395,45,23.9994,2011,11,5,0,52.0
4,0,0,1,13.12,15.15,45,19.9995,2011,11,5,1,62.0
4,0,0,1,12.3,13.635,52,22.0028,2011,11,5,2,31.0
4,0,0,1,12.3,13.635,52,19.9995,2011,11,5,3,8.0
4,0,0,1,11.48,12.88,56,22.0028,2011,11,5,4,8.0
4,0,0,1,10.66,11.365,60,22.0028,2011,11,5,5,2.0
4,0,0,1,10.66,12.12,60,16.9979,2011,11,5,6,23.0
4,0,0,1,10.66,12.12,60,19.0012,2011,11,5,7,34.0
4,0,0,1,11.48,12.88,56,22.0028,2011,11,5,8,84.0
4,0,0,1,12.3,13.635,56,19.9995,2011,11,5,9,141.0
4,0,0,1,13.12,15.15,53,16.9979,2011,11,5,10,227.0
4,0,0,1,14.76,18.18,46,7.0015,2011,11,5,11,238.0
4,0,0,1,14.76,17.425,46,11.0014,2011,11,5,12,372.0
4,0,0,1,16.4,20.455,37,7.0015,2011,11,5,13,355.0
4,0,0,1,17.22,21.21,35,8.9981,2011,11,5,14,386.0
4,0,0,1,16.4,20.455,37,12.998,2011,11,5,15,343.0
4,0,0,1,16.4,20.455,40,15.0013,2011,11,5,16,335.0
4,0,0,1,15.58,19.695,40,11.0014,2011,11,5,17,334.0
4,0,0,1,14.76,18.18,50,6.0032,2011,11,5,18,237.0
4,0,0,1,13.94,18.18,53,6.777999645238092,2011,11,5,19,204.0
4,0,0,1,13.12,17.425,66,6.566241199999995,2011,11,5,20,165.0
4,0,0,1,13.12,17.425,66,6.566241199999995,2011,11,5,21,118.0
4,0,0,1,12.3,16.665,65,6.802872916666665,2011,11,5,22,82.0
4,0,0,1,11.48,15.91,70,7.431371999999998,2011,11,5,23,85.0
4,0,0,1,11.48,15.91,75,6.692026999999997,2011,11,6,0,75.0
4,0,0,1,10.66,15.15,81,6.2331417666666615,2011,11,6,1,115.0
4,0,0,1,10.66,15.15,81,6.2331417666666615,2011,11,6,2,29.0
4,0,0,1,9.84,14.395,87,6.371108166666661,2011,11,6,3,9.0
4,0,0,1,9.84,14.395,87,6.371108166666661,2011,11,6,4,6.0
4,0,0,1,9.84,12.12,87,8.9981,2011,11,6,5,5.0
4,0,0,1,10.66,14.395,81,6.0032,2011,11,6,6,16.0
4,0,0,1,10.66,13.635,87,7.0015,2011,11,6,7,28.0
4,0,0,2,11.48,15.15,87,6.0032,2011,11,6,8,90.0
4,0,0,2,12.3,15.91,75,6.0032,2011,11,6,9,170.0
4,0,0,1,14.76,18.18,66,6.0032,2011,11,6,10,262.0
4,0,0,1,17.22,21.21,58,6.0032,2011,11,6,11,320.0
4,0,0,1,18.04,21.97,54,12.637324483333343,2011,11,6,12,346.0
4,0,0,1,18.86,22.725,51,11.0014,2011,11,6,13,314.0
4,0,0,1,18.86,22.725,55,12.998,2011,11,6,14,320.0
4,0,0,1,19.68,23.485,51,12.998,2011,11,6,15,306.0
4,0,0,1,18.86,22.725,55,15.0013,2011,11,6,16,347.0
4,0,0,1,18.04,21.97,62,11.0014,2011,11,6,17,256.0
4,0,0,1,17.22,21.21,71,7.0015,2011,11,6,18,185.0
4,0,0,1,15.58,19.695,76,12.998,2011,11,6,19,151.0
4,0,0,1,14.76,18.18,81,7.0015,2011,11,6,20,116.0
4,0,0,1,14.76,18.18,81,6.0032,2011,11,6,21,88.0
4,0,0,1,14.76,18.94,87,10.106507800000003,2011,11,6,22,45.0
4,0,0,1,13.94,17.425,87,6.0032,2011,11,6,23,50.0
4,0,1,1,13.94,18.18,87,6.192472926190469,2011,11,0,0,15.0
4,0,1,1,13.94,18.18,87,6.192472926190469,2011,11,0,1,8.0
4,0,1,1,13.12,17.425,93,6.904094442857138,2011,11,0,2,2.0
4,0,1,1,13.12,17.425,93,6.904094442857138,2011,11,0,3,3.0
4,0,1,1,13.12,17.425,93,6.904094442857138,2011,11,0,4,6.0
4,0,1,1,12.3,16.665,93,6.633792833333328,2011,11,0,5,26.0
4,0,1,2,11.48,15.91,93,7.355142749999995,2011,11,0,6,99.0
4,0,1,2,11.48,15.91,93,7.355142749999995,2011,11,0,7,311.0
4,0,1,2,12.3,15.91,100,6.0032,2011,11,0,8,410.0
4,0,1,2,13.94,16.665,100,8.9981,2011,11,0,9,174.0
4,0,1,1,14.76,17.425,93,8.9981,2011,11,0,10,123.0
4,0,1,1,17.22,21.21,77,7.0015,2011,11,0,11,128.0
4,0,1,1,18.86,22.725,67,11.117768819480519,2011,11,0,12,179.0
4,0,1,1,22.14,25.76,49,6.0032,2011,11,0,13,189.0
4,0,1,1,22.96,26.515,37,11.0014,2011,11,0,14,145.0
4,0,1,1,22.96,26.515,37,7.0015,2011,11,0,15,170.0
4,0,1,1,21.32,25.0,45,13.477572599999995,2011,11,0,16,295.0
4,0,1,1,20.5,24.24,45,11.0014,2011,11,0,17,528.0
4,0,1,1,18.86,22.725,59,7.0015,2011,11,0,18,425.0
4,0,1,1,18.86,22.725,59,13.158006209523808,2011,11,0,19,300.0
4,0,1,1,16.4,20.455,71,7.417874451190474,2011,11,0,20,204.0
4,0,1,1,15.58,19.695,82,7.0015,2011,11,0,21,139.0
4,0,1,1,14.76,18.18,81,6.0032,2011,11,0,22,108.0
4,0,1,1,14.76,18.18,87,6.0032,2011,11,0,23,48.0
4,0,1,1,13.94,17.425,87,6.0032,2011,11,1,0,18.0
4,0,1,1,13.12,16.665,93,7.0015,2011,11,1,1,11.0
4,0,1,1,13.12,17.425,87,6.60759934285714,2011,11,1,2,1.0
4,0,1,1,13.12,17.425,87,6.60759934285714,2011,11,1,3,3.0
4,0,1,1,12.3,16.665,87,6.634458366666663,2011,11,1,4,4.0
4,0,1,1,12.3,15.91,87,6.0032,2011,11,1,5,18.0
4,0,1,1,12.3,16.665,87,6.634458366666663,2011,11,1,6,99.0
4,0,1,1,12.3,15.91,87,7.0015,2011,11,1,7,323.0
4,0,1,1,13.12,16.665,93,7.0015,2011,11,1,8,466.0
4,0,1,1,14.76,18.94,87,10.106507800000003,2011,11,1,9,191.0
4,0,1,1,17.22,21.21,71,6.0032,2011,11,1,10,129.0
4,0,1,1,18.86,22.725,63,8.9981,2011,11,1,11,147.0
4,0,1,1,21.32,25.0,52,8.9981,2011,11,1,12,203.0
4,0,1,1,22.14,25.76,49,11.0014,2011,11,1,13,196.0
4,0,1,1,22.96,26.515,46,7.0015,2011,11,1,14,161.0
4,0,1,1,23.78,27.275,46,7.0015,2011,11,1,15,188.0
4,0,1,1,22.96,26.515,46,8.9981,2011,11,1,16,289.0
4,0,1,1,21.32,25.0,43,11.0014,2011,11,1,17,499.0
4,0,1,1,19.68,23.485,55,8.9981,2011,11,1,18,462.0
4,0,1,1,18.86,22.725,59,13.158006209523808,2011,11,1,19,278.0
4,0,1,1,16.4,20.455,76,8.33769360238096,2011,11,1,20,181.0
4,0,1,1,16.4,20.455,76,8.33769360238096,2011,11,1,21,182.0
4,0,1,1,14.76,18.94,87,10.106507800000003,2011,11,1,22,108.0
4,0,1,1,14.76,18.94,81,9.974978584523805,2011,11,1,23,48.0
4,0,1,1,14.76,18.94,87,10.106507800000003,2011,11,2,0,13.0
4,0,1,1,13.94,18.18,87,6.192472926190469,2011,11,2,1,10.0
4,0,1,1,13.12,17.425,93,6.904094442857138,2011,11,2,2,5.0
4,0,1,1,13.12,17.425,93,6.904094442857138,2011,11,2,3,4.0
4,0,1,1,13.12,17.425,87,6.60759934285714,2011,11,2,4,4.0
4,0,1,1,12.3,16.665,87,6.634458366666663,2011,11,2,5,28.0
4,0,1,1,12.3,16.665,87,6.634458366666663,2011,11,2,6,98.0
4,0,1,1,12.3,16.665,87,6.634458366666663,2011,11,2,7,300.0
4,0,1,1,13.12,17.425,93,6.904094442857138,2011,11,2,8,456.0
4,0,1,1,13.94,18.18,93,6.525952038461535,2011,11,2,9,219.0
4,0,1,1,16.4,20.455,76,7.0015,2011,11,2,10,105.0
4,0,1,1,18.86,22.725,67,11.0014,2011,11,2,11,152.0
4,0,1,1,20.5,24.24,51,11.0014,2011,11,2,12,180.0
4,0,1,1,20.5,24.24,51,11.0014,2011,11,2,13,167.0
4,0,1,1,21.32,25.0,48,11.0014,2011,11,2,14,179.0
4,0,1,1,21.32,25.0,45,15.0013,2011,11,2,15,151.0
4,0,1,1,21.32,25.0,48,12.998,2011,11,2,16,281.0
4,0,1,1,18.86,22.725,63,7.0015,2011,11,2,17,485.0
4,0,1,1,18.04,21.97,67,7.0015,2011,11,2,18,408.0
4,0,1,1,18.04,21.97,72,7.0015,2011,11,2,19,304.0
4,0,1,1,18.04,21.97,77,12.334869414285722,2011,11,2,20,219.0
4,0,1,1,16.4,20.455,87,9.502974192857142,2011,11,2,21,161.0
4,0,1,1,16.4,20.455,87,9.502974192857142,2011,11,2,22,114.0
4,0,1,1,15.58,19.695,87,12.021133300000004,2011,11,2,23,66.0
4,0,1,1,16.4,20.455,87,9.502974192857142,2011,11,3,0,24.0
4,0,1,2,16.4,20.455,87,21.03524071666664,2011,11,3,1,11.0
4,0,1,2,15.58,19.695,94,8.837222471428563,2011,11,3,2,5.0
4,0,1,1,15.58,19.695,94,6.0032,2011,11,3,3,11.0
4,0,1,1,15.58,19.695,94,6.0032,2011,11,3,4,3.0
4,0,1,2,14.76,17.425,100,8.9981,2011,11,3,5,23.0
4,0,1,2,14.76,17.425,100,8.9981,2011,11,3,6,114.0
4,0,1,2,15.58,19.695,94,11.0014,2011,11,3,7,272.0
4,0,1,2,16.4,20.455,94,6.0032,2011,11,3,8,436.0
4,0,1,2,17.22,21.21,94,7.0015,2011,11,3,9,211.0
4,0,1,2,18.04,21.97,88,15.0013,2011,11,3,10,117.0
4,0,1,2,18.86,22.725,67,26.0027,2011,11,3,11,108.0
4,0,1,2,17.22,21.21,67,23.9994,2011,11,3,12,167.0
4,0,1,3,14.76,16.665,81,23.9994,2011,11,3,13,96.0
4,0,1,3,14.76,16.665,87,19.0012,2011,11,3,14,64.0
4,0,1,3,14.76,16.665,81,19.9995,2011,11,3,15,62.0
4,0,1,3,14.76,17.425,81,15.0013,2011,11,3,16,73.0
4,0,1,3,14.76,17.425,81,15.0013,2011,11,3,17,177.0
4,0,1,2,14.76,17.425,81,11.0014,2011,11,3,18,273.0
4,0,1,2,14.76,17.425,71,15.0013,2011,11,3,19,211.0
4,0,1,2,14.76,16.665,62,19.0012,2011,11,3,20,168.0
4,0,1,1,14.76,16.665,57,16.9979,2011,11,3,21,136.0
4,0,1,1,14.76,16.665,53,19.0012,2011,11,3,22,89.0
4,0,1,2,13.94,16.665,57,11.0014,2011,11,3,23,82.0
4,1,0,1,13.94,15.91,53,16.9979,2011,11,4,0,66.0
4,1,0,1,13.12,15.15,57,22.0028,2011,11,4,1,19.0
4,1,0,1,13.12,14.395,57,19.0012,2011,11,4,2,11.0
4,1,0,1,12.3,14.395,61,12.998,2011,11,4,3,6.0
4,1,0,1,12.3,14.395,61,12.998,2011,11,4,4,8.0
4,1,0,1,12.3,14.395,49,16.9979,2011,11,4,5,13.0
4,1,0,1,11.48,12.88,45,22.0028,2011,11,4,6,46.0
4,1,0,1,11.48,13.635,45,16.9979,2011,11,4,7,121.0
4,1,0,1,12.3,13.635,42,23.9994,2011,11,4,8,258.0
4,1,0,1,13.12,14.395,45,30.0026,2011,11,4,9,201.0
4,1,0,1,13.12,13.635,42,36.9974,2011,11,4,10,200.0
4,1,0,1,13.94,14.395,42,32.9975,2011,11,4,11,170.0
4,1,0,1,13.94,14.395,42,31.0009,2011,11,4,12,239.0
4,1,0,1,15.58,19.695,37,36.9974,2011,11,4,13,236.0
4,1,0,1,15.58,19.695,37,31.0009,2011,11,4,14,247.0
4,1,0,1,14.76,16.665,37,27.9993,2011,11,4,15,216.0
4,1,0,1,14.76,16.665,34,22.0028,2011,11,4,16,238.0
4,1,0,1,13.94,15.15,39,22.0028,2011,11,4,17,310.0
4,1,0,1,13.94,15.91,39,16.9979,2011,11,4,18,208.0
4,1,0,1,13.12,15.91,39,11.0014,2011,11,4,19,199.0
4,1,0,1,13.12,15.91,39,12.998,2011,11,4,20,109.0
4,1,0,1,12.3,15.15,45,11.0014,2011,11,4,21,83.0
4,1,0,1,13.12,15.91,39,12.998,2011,11,4,22,91.0
4,1,0,1,12.3,15.91,45,6.0032,2011,11,4,23,73.0
4,0,0,1,9.84,12.12,60,8.9981,2011,11,5,0,64.0
4,0,0,1,9.84,12.12,60,8.9981,2011,11,5,1,54.0
4,0,0,1,9.84,12.88,65,6.0032,2011,11,5,2,46.0
4,0,0,1,9.84,12.12,70,8.9981,2011,11,5,3,17.0
4,0,0,1,8.2,10.605,80,8.9981,2011,11,5,4,7.0
4,0,0,1,9.02,12.88,75,6.0032,2011,11,5,5,4.0
4,0,0,1,9.02,11.365,75,11.0014,2011,11,5,6,7.0
4,0,0,1,9.02,11.365,75,12.998,2011,11,5,7,27.0
4,0,0,1,10.66,12.88,70,12.998,2011,11,5,8,101.0
4,0,0,1,12.3,15.15,61,11.0014,2011,11,5,9,160.0
4,0,0,1,13.94,15.91,61,19.0012,2011,11,5,10,232.0
4,0,0,1,15.58,19.695,54,19.0012,2011,11,5,11,315.0
4,0,0,1,18.04,21.97,44,19.0012,2011,11,5,12,366.0
4,0,0,1,19.68,23.485,36,19.0012,2011,11,5,13,353.0
4,0,0,1,20.5,24.24,36,19.9995,2011,11,5,14,435.0
4,0,0,1,21.32,25.0,29,19.0012,2011,11,5,15,386.0
4,0,0,1,21.32,25.0,32,16.9979,2011,11,5,16,361.0
4,0,0,1,20.5,24.24,34,16.9979,2011,11,5,17,285.0
4,0,0,1,17.22,21.21,58,12.998,2011,11,5,18,203.0
4,0,0,1,17.22,21.21,50,16.9979,2011,11,5,19,171.0
4,0,0,1,17.22,21.21,50,19.0012,2011,11,5,20,132.0
4,0,0,1,17.22,21.21,47,19.0012,2011,11,5,21,122.0
4,0,0,1,17.22,21.21,47,16.9979,2011,11,5,22,118.0
4,0,0,1,16.4,20.455,58,11.0014,2011,11,5,23,101.0
4,0,0,2,16.4,20.455,58,12.998,2011,11,6,0,73.0
4,0,0,2,14.76,17.425,66,12.998,2011,11,6,1,71.0
4,0,0,1,14.76,18.18,57,7.0015,2011,11,6,2,57.0
4,0,0,2,14.76,17.425,62,8.9981,2011,11,6,3,28.0
4,0,0,2,14.76,17.425,62,8.9981,2011,11,6,4,6.0
4,0,0,1,13.94,16.665,61,11.0014,2011,11,6,5,5.0
4,0,0,1,13.94,16.665,66,8.9981,2011,11,6,6,23.0
4,0,0,1,13.94,15.91,66,15.0013,2011,11,6,7,43.0
4,0,0,1,13.94,17.425,66,6.0032,2011,11,6,8,79.0
4,0,0,1,16.4,20.455,54,19.0012,2011,11,6,9,135.0
4,0,0,1,18.04,21.97,44,22.0028,2011,11,6,10,241.0
4,0,0,1,18.86,22.725,40,27.9993,2011,11,6,11,295.0
4,0,0,2,21.32,25.0,29,27.9993,2011,11,6,12,354.0
4,0,0,2,21.32,25.0,29,27.9993,2011,11,6,13,339.0
4,0,0,2,22.14,25.76,28,32.9975,2011,11,6,14,371.0
4,0,0,2,20.5,24.24,42,22.0028,2011,11,6,15,310.0
4,0,0,2,22.14,25.76,28,26.0027,2011,11,6,16,319.0
4,0,0,1,21.32,25.0,27,22.0028,2011,11,6,17,231.0
4,0,0,1,21.32,25.0,27,22.0028,2011,11,6,18,190.0
4,0,0,1,20.5,24.24,29,23.9994,2011,11,6,19,157.0
4,0,0,1,20.5,24.24,31,23.9994,2011,11,6,20,139.0
4,0,0,1,19.68,23.485,36,16.9979,2011,11,6,21,95.0
4,0,0,1,19.68,23.485,41,26.0027,2011,11,6,22,89.0
4,0,0,1,18.86,22.725,51,19.9995,2011,11,6,23,67.0
4,0,1,1,18.86,22.725,59,19.0012,2011,11,0,0,30.0
4,0,1,1,18.86,22.725,63,19.9995,2011,11,0,1,11.0
4,0,1,1,18.86,22.725,63,23.9994,2011,11,0,2,17.0
4,0,1,1,18.04,21.97,67,19.0012,2011,11,0,3,7.0
4,0,1,1,18.04,21.97,67,15.0013,2011,11,0,4,5.0
4,0,1,2,18.04,21.97,67,16.9979,2011,11,0,5,19.0
4,0,1,2,18.04,21.97,72,15.0013,2011,11,0,6,114.0
4,0,1,1,18.04,21.97,72,16.9979,2011,11,0,7,322.0
4,0,1,2,18.86,22.725,67,12.998,2011,11,0,8,452.0
4,0,1,2,19.68,23.485,67,22.0028,2011,11,0,9,233.0
4,0,1,2,20.5,24.24,63,19.0012,2011,11,0,10,111.0
4,0,1,2,22.14,25.76,60,19.0012,2011,11,0,11,128.0
4,0,1,1,22.96,26.515,56,19.9995,2011,11,0,12,202.0
4,0,1,1,24.6,31.06,49,26.0027,2011,11,0,13,203.0
4,0,1,1,25.42,31.06,46,30.0026,2011,11,0,14,185.0
4,0,1,1,26.24,31.06,44,22.0028,2011,11,0,15,195.0
4,0,1,1,25.42,31.06,46,27.9993,2011,11,0,16,315.0
4,0,1,1,25.42,31.06,46,16.9979,2011,11,0,17,519.0
4,0,1,1,22.96,26.515,56,19.0012,2011,11,0,18,489.0
4,0,1,1,24.6,31.06,53,19.9995,2011,11,0,19,302.0
4,0,1,1,24.6,31.06,53,23.9994,2011,11,0,20,240.0
4,0,1,1,24.6,31.06,53,23.9994,2011,11,0,21,213.0
4,0,1,1,23.78,27.275,56,23.9994,2011,11,0,22,113.0
4,0,1,1,22.96,26.515,64,19.9995,2011,11,0,23,61.0
4,0,1,1,22.96,26.515,64,23.9994,2011,11,1,0,22.0
4,0,1,1,22.96,26.515,60,19.9995,2011,11,1,1,10.0
4,0,1,1,22.96,26.515,64,16.9979,2011,11,1,2,15.0
4,0,1,2,22.14,25.76,68,22.0028,2011,11,1,3,4.0
4,0,1,1,22.96,26.515,64,19.9995,2011,11,1,4,7.0
4,0,1,1,22.14,25.76,68,19.0012,2011,11,1,5,28.0
4,0,1,2,22.96,26.515,64,6.0032,2011,11,1,6,108.0
4,0,1,2,22.14,25.76,68,11.0014,2011,11,1,7,319.0
4,0,1,2,22.14,25.76,68,7.0015,2011,11,1,8,480.0
4,0,1,2,22.96,26.515,64,6.0032,2011,11,1,9,200.0
4,0,1,2,22.96,26.515,64,19.0012,2011,11,1,10,138.0
4,0,1,2,22.96,26.515,64,12.998,2011,11,1,11,134.0
4,0,1,2,22.14,25.76,68,12.89568765,2011,11,1,12,176.0
4,0,1,3,22.14,25.76,60,15.0013,2011,11,1,13,153.0
4,0,1,2,22.14,25.76,60,19.0012,2011,11,1,14,147.0
4,0,1,2,22.14,25.76,60,8.9981,2011,11,1,15,191.0
4,0,1,2,21.32,25.0,68,8.9981,2011,11,1,16,271.0
4,0,1,2,20.5,24.24,72,12.998,2011,11,1,17,451.0
4,0,1,2,20.5,24.24,72,19.0012,2011,11,1,18,441.0
4,0,1,2,20.5,24.24,72,23.9994,2011,11,1,19,286.0
4,0,1,2,19.68,23.485,82,8.9981,2011,11,1,20,238.0
4,0,1,2,20.5,24.24,77,6.0032,2011,11,1,21,168.0
4,0,1,2,18.86,22.725,88,7.0015,2011,11,1,22,128.0
4,0,1,2,18.86,22.725,94,7.0015,2011,11,1,23,80.0
4,0,1,2,18.86,22.725,94,8.671082288636356,2011,11,2,0,31.0
4,0,1,3,18.86,22.725,94,6.0032,2011,11,2,1,5.0
4,0,1,2,18.86,22.725,94,7.0015,2011,11,2,2,10.0
4,0,1,2,18.86,22.725,94,7.0015,2011,11,2,3,5.0
4,0,1,2,18.04,21.97,100,15.0013,2011,11,2,4,4.0
4,0,1,3,18.86,22.725,94,7.0015,2011,11,2,5,13.0
4,0,1,2,18.86,22.725,94,6.0032,2011,11,2,6,56.0
4,0,1,3,18.86,22.725,94,7.957641337662337,2011,11,2,7,137.0
4,0,1,3,18.86,22.725,94,7.957641337662337,2011,11,2,8,232.0
4,0,1,3,18.86,22.725,94,7.957641337662337,2011,11,2,9,82.0
4,0,1,3,18.86,22.725,94,7.957641337662337,2011,11,2,10,36.0
4,0,1,3,18.86,22.725,94,6.0032,2011,11,2,11,60.0
4,0,1,3,18.86,22.725,100,8.866780613924965,2011,11,2,12,54.0
4,0,1,3,18.86,22.725,94,8.9981,2011,11,2,13,58.0
4,0,1,2,18.86,22.725,100,8.9981,2011,11,2,14,61.0
4,0,1,3,19.68,23.485,94,7.0015,2011,11,2,15,66.0
4,0,1,3,19.68,23.485,94,7.0015,2011,11,2,16,123.0
4,0,1,2,19.68,23.485,88,12.998,2011,11,2,17,233.0
4,0,1,3,18.86,22.725,88,26.0027,2011,11,2,18,189.0
4,0,1,3,18.86,22.725,88,26.0027,2011,11,2,19,111.0
4,0,1,3,18.04,21.97,88,26.0027,2011,11,2,20,99.0
4,0,1,3,18.04,21.97,88,19.0012,2011,11,2,21,75.0
4,0,1,3,17.22,21.21,88,15.0013,2011,11,2,22,46.0
4,0,1,3,17.22,21.21,88,8.9981,2011,11,2,23,31.0
4,0,1,2,17.22,21.21,88,16.9979,2011,11,3,0,24.0
4,0,1,2,17.22,21.21,82,11.0014,2011,11,3,1,5.0
4,0,1,2,17.22,21.21,82,15.0013,2011,11,3,2,5.0
4,0,1,2,17.22,21.21,77,22.0028,2011,11,3,3,3.0
4,0,1,2,16.4,20.455,62,27.9993,2011,11,3,4,4.0
4,0,1,3,13.94,15.15,71,22.0028,2011,11,3,5,22.0
4,0,1,3,14.76,17.425,57,15.0013,2011,11,3,6,75.0
4,0,1,3,13.94,15.91,61,19.0012,2011,11,3,7,168.0
4,0,1,3,13.94,15.15,61,19.9995,2011,11,3,8,355.0
4,0,1,2,13.94,15.15,61,22.0028,2011,11,3,9,198.0
4,0,1,2,13.94,15.15,61,22.0028,2011,11,3,10,81.0
4,0,1,3,13.12,15.15,66,22.0028,2011,11,3,11,97.0
4,0,1,2,13.94,15.15,53,19.9995,2011,11,3,12,121.0
4,0,1,2,13.94,15.15,49,30.0026,2011,11,3,13,124.0
4,0,1,2,13.94,15.15,49,26.0027,2011,11,3,14,110.0
4,0,1,2,13.94,15.15,49,30.0026,2011,11,3,15,116.0
4,0,1,1,13.12,14.395,39,27.9993,2011,11,3,16,195.0
4,0,1,1,13.12,14.395,42,26.0027,2011,11,3,17,399.0
4,0,1,1,13.12,15.91,39,12.998,2011,11,3,18,307.0
4,0,1,1,12.3,14.395,45,15.0013,2011,11,3,19,217.0
4,0,1,1,12.3,14.395,42,19.0012,2011,11,3,20,169.0
4,0,1,1,12.3,14.395,42,16.9979,2011,11,3,21,116.0
4,0,1,1,10.66,12.12,52,16.9979,2011,11,3,22,84.0
4,0,1,1,10.66,12.88,52,15.0013,2011,11,3,23,58.0
4,0,1,1,10.66,12.88,48,11.0014,2011,11,4,0,30.0
4,0,1,1,10.66,11.365,44,22.0028,2011,11,4,1,10.0
4,0,1,1,9.84,11.365,44,15.0013,2011,11,4,2,10.0
4,0,1,1,9.84,10.605,41,19.0012,2011,11,4,3,2.0
4,0,1,1,9.02,11.365,44,11.0014,2011,11,4,4,5.0
4,0,1,1,9.02,11.365,44,8.9981,2011,11,4,5,22.0
4,0,1,1,9.02,12.88,44,6.0032,2011,11,4,6,71.0
4,0,1,1,9.02,11.365,44,11.0014,2011,11,4,7,216.0
4,0,1,1,9.02,11.365,44,12.998,2011,11,4,8,375.0
4,0,1,1,10.66,12.88,41,12.998,2011,11,4,9,213.0
4,0,1,1,10.66,12.12,41,19.0012,2011,11,4,10,115.0
4,0,1,1,12.3,15.15,36,8.9981,2011,11,4,11,140.0
4,0,1,1,13.12,16.665,33,9.168481000000014,2011,11,4,12,165.0
4,0,1,1,13.94,15.91,31,15.0013,2011,11,4,13,177.0
4,0,1,1,13.94,16.665,31,8.9981,2011,11,4,14,154.0
4,0,1,1,13.94,16.665,29,8.9981,2011,11,4,15,178.0
4,0,1,1,13.94,16.665,29,8.9981,2011,11,4,16,209.0
4,0,1,1,13.12,16.665,31,8.9981,2011,11,4,17,378.0
4,0,1,1,12.3,15.15,36,11.0014,2011,11,4,18,328.0
4,0,1,1,11.48,13.635,41,11.0014,2011,11,4,19,190.0
4,0,1,1,11.48,13.635,48,12.998,2011,11,4,20,137.0
4,0,1,1,11.48,13.635,48,11.0014,2011,11,4,21,111.0
4,0,1,1,10.66,13.635,52,7.0015,2011,11,4,22,97.0
4,0,1,1,10.66,13.635,60,8.9981,2011,11,4,23,59.0
4,0,0,1,10.66,12.88,56,12.998,2011,11,5,0,53.0
4,0,0,1,10.66,11.365,52,19.9995,2011,11,5,1,35.0
4,0,0,1,9.84,12.12,56,11.0014,2011,11,5,2,46.0
4,0,0,1,10.66,12.12,48,16.9979,2011,11,5,3,15.0
4,0,0,1,10.66,11.365,48,22.0028,2011,11,5,4,8.0
4,0,0,1,9.84,11.365,56,16.9979,2011,11,5,5,2.0
4,0,0,1,9.84,10.605,60,22.0028,2011,11,5,6,12.0
4,0,0,1,9.84,11.365,60,16.9979,2011,11,5,7,41.0
4,0,0,1,10.66,12.12,56,16.9979,2011,11,5,8,92.0
4,0,0,1,11.48,12.88,52,19.9995,2011,11,5,9,142.0
4,0,0,1,13.12,15.15,45,16.9979,2011,11,5,10,200.0
4,0,0,1,14.76,18.94,40,10.263271049999993,2011,11,5,11,233.0
4,0,0,1,16.4,20.455,35,19.0012,2011,11,5,12,311.0
4,0,0,1,17.22,21.21,30,19.0012,2011,11,5,13,363.0
4,0,0,1,17.22,21.21,32,19.9995,2011,11,5,14,349.0
4,0,0,1,17.22,21.21,41,12.998,2011,11,5,15,382.0
4,0,0,1,17.22,21.21,38,19.9995,2011,11,5,16,287.0
4,0,0,1,16.4,20.455,40,12.998,2011,11,5,17,232.0
4,0,0,1,15.58,19.695,46,8.9981,2011,11,5,18,208.0
4,0,0,2,13.94,16.665,71,8.9981,2011,11,5,19,182.0
4,0,0,2,14.76,18.18,57,7.0015,2011,11,5,20,163.0
4,0,0,2,14.76,17.425,62,12.998,2011,11,5,21,108.0
4,0,0,2,15.58,19.695,62,11.0014,2011,11,5,22,106.0
4,0,0,1,15.58,19.695,62,15.0013,2011,11,5,23,93.0
